subject,relabeled,re_repetition,Channel 1_IAV,Channel 10_IAV,Channel 2_IAV,Channel 3_IAV,Channel 4_IAV,Channel 5_IAV,Channel 6_IAV,Channel 7_IAV,Channel 8_IAV,Channel 9_IAV,Channel 1_MAV,Channel 10_MAV,Channel 2_MAV,Channel 3_MAV,Channel 4_MAV,Channel 5_MAV,Channel 6_MAV,Channel 7_MAV,Channel 8_MAV,Channel 9_MAV,Channel 1_MAVS,Channel 10_MAVS,Channel 2_MAVS,Channel 3_MAVS,Channel 4_MAVS,Channel 5_MAVS,Channel 6_MAVS,Channel 7_MAVS,Channel 8_MAVS,Channel 9_MAVS,Channel 1_RMS,Channel 10_RMS,Channel 2_RMS,Channel 3_RMS,Channel 4_RMS,Channel 5_RMS,Channel 6_RMS,Channel 7_RMS,Channel 8_RMS,Channel 9_RMS,Channel 1_mDWT,Channel 10_mDWT,Channel 2_mDWT,Channel 3_mDWT,Channel 4_mDWT,Channel 5_mDWT,Channel 6_mDWT,Channel 7_mDWT,Channel 8_mDWT,Channel 9_mDWT,Channel 1_window_number,Channel 10_window_number,Channel 2_window_number,Channel 3_window_number,Channel 4_window_number,Channel 5_window_number,Channel 6_window_number,Channel 7_window_number,Channel 8_window_number,Channel 9_window_number
s10,34,5,0.17007181585685005,0.08504752074421582,0.06272538218529114,0.08267507875309466,0.09000489339128022,0.045051364695557934,0.024191008439471737,0.04695650535355854,0.05962882342436513,0.040916102475914436,0.17007181585685005,0.08504752074421584,0.06272538218529114,0.08267507875309468,0.0900048933912802,0.04505136469555795,0.024191008439471737,0.046956505353558546,0.05962882342436515,0.040916102475914436,0.1690264736354644,0.045552934380928084,0.00935818230602906,0.03297416912694091,0.026270818557947398,0.007060838631043924,0.02660137172491235,0.038457142383615806,0.06928636433655538,0.013613729977433053,0.1699732257372639,0.08484521409427837,0.06242997041856668,0.0824348912358507,0.08982754275515861,0.04491702851183487,0.024126222238544874,0.04691272392645349,0.059626313949386174,0.040765822923631005,0.17006452292889307,0.08498450036964687,0.06265320281190523,0.08253795075108783,0.08993847628476075,0.045149520313881836,0.02416728632035503,0.04681774835259625,0.05958513633283315,0.040942767966791756,0.043177166755650476,0.043177166755650476,0.043177166755650476,0.043177166755650476,0.043177166755650476,0.043177166755650476,0.043177166755650476,0.043177166755650476,0.043177166755650476,0.043177166755650476
s10,34,6,0.16400177829836254,0.08557938685160771,0.06093257366551779,0.09334987482954471,0.09657834904003733,0.056263048234665304,0.028834182204211717,0.04727439214032837,0.08156910118349059,0.06629306992554798,0.1640017782983626,0.08557938685160771,0.0609325736655178,0.09334987482954472,0.09657834904003734,0.056263048234665304,0.02883418220421173,0.047274392140328365,0.08156910118349062,0.06629306992554798,0.16500512280880622,0.07193783744986813,0.006726066915875899,0.016439740538323595,0.02290517334188793,0.02193289624663131,0.02634867127292801,0.036396650922616576,0.09151116788408498,0.029129226624923926,0.16387118321113187,0.08543226784158037,0.06064435530690927,0.09305003866663986,0.09638614347017604,0.05612050198401066,0.028735661979238804,0.0472173380989061,0.08158776535882983,0.06607524783985974,0.16382554289142592,0.08548121763373233,0.06081946520721097,0.0931388448220224,0.09648599283520522,0.05637132372755785,0.028815398952743196,0.047110466950921276,0.0814278421018486,0.06628296004616185,0.04483782701548319,0.04483782701548319,0.04483782701548319,0.04483782701548319,0.04483782701548319,0.04483782701548319,0.04483782701548319,0.04483782701548319,0.04483782701548319,0.04483782701548319
s2,0,1,0.03600863095720669,0.0772660556201856,0.05430069127462545,0.08847827471968264,0.0779220876978509,0.03999114888569954,0.021706318089810286,0.042320747244009124,0.06448428681094309,0.01918519350124205,0.0360086309572067,0.07726605562018563,0.054300691274625446,0.08847827471968266,0.07792208769785092,0.03999114888569954,0.021706318089810286,0.04232074724400913,0.06448428681094309,0.019185193501242058,0.0424896248831938,0.03464059565714317,0.006605928341694267,0.018865506150893937,0.020131665869961082,0.02041239989621101,0.01569040001841933,0.01704133150554323,0.02161052694341171,0.008615112260555646,0.03606543634531029,0.07714990003762477,0.05406893697489516,0.08823455239499109,0.07777959168248233,0.03998524818244443,0.021667664334454807,0.04229432265732534,0.06444134782591415,0.019142393846850257,0.03610363193034796,0.07733032916641652,0.05432495706643433,0.08850392904035616,0.07792305884767613,0.040170222567266406,0.021758872688597955,0.04224403918003594,0.0645010053813505,0.01923262195183794,0.9392879642664643,0.9392879642664643,0.9392879642664643,0.9392879642664643,0.9392879642664643,0.9392879642664643,0.9392879642664643,0.9392879642664643,0.9392879642664643,0.9392879642664643
s2,0,2,0.04007934361787259,0.07871261636726123,0.05698989052867338,0.08502264640115972,0.07285877464284223,0.036485493052281125,0.021598057369593443,0.043463549812112964,0.0691674933840424,0.02063093574349454,0.040079343617872604,0.07871261636726126,0.05698989052867337,0.08502264640115974,0.07285877464284224,0.036485493052281125,0.02159805736959343,0.04346354981211296,0.06916749338404243,0.020630935743494547,0.05097596289362713,0.049702378230519456,0.013521651758821505,0.0189946257603768,0.025001586471231955,0.0323169381455443,0.01810299953068596,0.01704730906655491,0.026743339711028838,0.01347908799242269,0.040089914019457926,0.0785957798272376,0.05680009289574202,0.08478391785946274,0.07274600220610172,0.036597154815991996,0.02160404585487031,0.043434373825292846,0.0690945246215755,0.02063871970959122,0.040116842903691496,0.0788083504195073,0.057023086952746986,0.08503853548039252,0.07287199170010043,0.03668716951438657,0.021629333961127123,0.04337383741104661,0.0691880755077,0.020667356736597725,0.6290425072675913,0.6290425072675913,0.6290425072675913,0.6290425072675913,0.6290425072675913,0.6290425072675913,0.6290425072675913,0.6290425072675913,0.6290425072675913,0.6290425072675913
s2,0,3,0.04362488895358961,0.0747886675829303,0.0597450424615028,0.08709383642127017,0.0758791214791535,0.03864970124840505,0.023227488372537727,0.043321272946504646,0.07077557909530349,0.02229167410939612,0.0436248889535896,0.07478866758293032,0.059745042461502806,0.08709383642127015,0.07587912147915352,0.03864970124840505,0.023227488372537727,0.04332127294650465,0.07077557909530352,0.02229167410939613,0.04487828220940204,0.05077428337176132,0.011161619705705287,0.01740348616363269,0.021952039198663523,0.02902685719355224,0.018200228767159814,0.01613891896471447,0.02725149494031129,0.014395309754873731,0.04366531671380057,0.0747533607014037,0.059522902432133,0.0868507271736556,0.07575287245607917,0.03876764536042273,0.023224388977768427,0.0432913626985883,0.07070883900148403,0.022309228351990992,0.043653320700675124,0.07482366774396022,0.059790305287355745,0.08712443114454839,0.07588251429680694,0.0388042190114983,0.023237967797363493,0.043226978110285044,0.07074869167981881,0.022317569690557232,0.6312960749558936,0.6312960749558936,0.6312960749558936,0.6312960749558936,0.6312960749558936,0.6312960749558936,0.6312960749558936,0.6312960749558936,0.6312960749558936,0.6312960749558936
s2,0,4,0.036643342367954204,0.07290116270116478,0.05979852934362504,0.08650048166085542,0.073687790885629,0.035465420258558,0.022260892144141814,0.04186910182641301,0.06908463877229623,0.019482799107959067,0.036643342367954204,0.07290116270116481,0.059798529343625034,0.08650048166085543,0.07368779088562905,0.035465420258558,0.022260892144141814,0.041869101826413006,0.06908463877229623,0.019482799107959067,0.042941371643120896,0.0504529469072519,0.013444691068290385,0.01655472132998778,0.020131731397917883,0.027048237760130982,0.015260566350542983,0.014232449420085933,0.029728614336482502,0.010443999020267264,0.036725366833947795,0.07295375688075718,0.05958797754358522,0.08625618985208136,0.07355796547317037,0.03558702223097728,0.022256446351710056,0.041835865015253965,0.06905504992745123,0.01950013003310589,0.03670059012300879,0.07301547093774616,0.05982657076038566,0.08651264793431108,0.07369773464175093,0.03564317910530013,0.022312023762838126,0.04177727134363622,0.06910257381954545,0.01952552149512888,0.6326560949011406,0.6326560949011406,0.6326560949011406,0.6326560949011406,0.6326560949011406,0.6326560949011406,0.6326560949011406,0.6326560949011406,0.6326560949011406,0.6326560949011406
s2,0,5,0.04217764100725112,0.07843875901822125,0.06392035579549474,0.08797287371150642,0.07601391754258442,0.040654166749271366,0.021298075253976256,0.041384656987973306,0.07197170695355673,0.02169028138617149,0.04217764100725112,0.07843875901822128,0.06392035579549475,0.08797287371150643,0.07601391754258444,0.04065416674927135,0.02129807525397627,0.04138465698797333,0.07197170695355674,0.02169028138617151,0.04692590788473455,0.050445758298902715,0.015408128843222343,0.018877477677631052,0.02214434703362079,0.02623696937704202,0.014919459514302437,0.015220667559921828,0.028455936332326584,0.012126249215360943,0.04224044668711936,0.07839646421310373,0.06369349545339191,0.08773177998372328,0.07588041341135732,0.04070919639382654,0.021273490726031484,0.041356625182298046,0.07191055448063097,0.0216649984050363,0.04223031391439484,0.07852101598231277,0.06398721843675328,0.08802145991322823,0.07602240996508063,0.040777705033384404,0.0213455938642598,0.04131537985481308,0.07199127877048,0.02173761473672827,0.6373684880582354,0.6373684880582354,0.6373684880582354,0.6373684880582354,0.6373684880582354,0.6373684880582354,0.6373684880582354,0.6373684880582354,0.6373684880582354,0.6373684880582354
s2,0,6,0.03598658491724471,0.07134431208049356,0.05913233297980413,0.0858922479254125,0.07386621405965903,0.03897290862774019,0.01779998390453129,0.037715662773286515,0.06724568610016848,0.01704299224054178,0.03598658491724473,0.07134431208049356,0.05913233297980415,0.08589224792541249,0.07386621405965904,0.0389729086277402,0.01779998390453129,0.03771566277328651,0.0672456861001685,0.017042992240541788,0.044967639618672645,0.04367189107894835,0.0120100997941744,0.015604298989023668,0.02239686543868616,0.027994415206157544,0.015222571186214777,0.01555010818350552,0.028023525084744795,0.00886192462365151,0.03612604155631817,0.07134784899219439,0.05893432233036225,0.08565228550308246,0.07375028038529272,0.039150237881785364,0.01782640648128759,0.03771671137468695,0.06723896537270246,0.017048606740444228,0.03601988790521027,0.07142052996733524,0.05918793609644544,0.08591066805873533,0.0738937246451462,0.03921694824374661,0.01787031496038119,0.03765308268106715,0.06728400688676586,0.017115489966677278,0.6416942931324654,0.6416942931324654,0.6416942931324654,0.6416942931324654,0.6416942931324654,0.6416942931324654,0.6416942931324654,0.6416942931324654,0.6416942931324654,0.6416942931324654
s2,22,1,0.3325442692242045,0.4024073025023177,0.4189082431917792,0.2715371763514605,0.24403443335243175,0.25844091525760354,0.2054661058553479,0.19099638608242742,0.24487807849984616,0.1432105352043303,0.33254426922420444,0.4024073025023178,0.4189082431917792,0.2715371763514606,0.24403443335243175,0.2584409152576035,0.2054661058553479,0.1909963860824274,0.24487807849984616,0.14321053520433033,0.1736632189221373,0.15289829160267632,0.3965159099272893,0.11121466829059765,0.08838682645136833,0.15429613028505426,0.10774164725863086,0.12906680737547582,0.17611491062612927,0.10529201343699608,0.3321690699226796,0.4020414649883005,0.41864978381837975,0.270874114761598,0.24364562857359348,0.25802879856536426,0.2047610287570536,0.1908020366147975,0.2446431941396417,0.1429177808067953,0.33298063993315935,0.4028104065726397,0.41896998605358554,0.27152399262445576,0.24391835498673803,0.25914614402875435,0.20573980087659793,0.19121245177625362,0.24469048471480015,0.1433895264752484,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662
s2,22,2,0.2596926393434346,0.34555364329501503,0.43427178269496886,0.2513836784875449,0.21031325872195228,0.2228315341783384,0.15358607632472854,0.21958983555211353,0.219505799522747,0.13452636163827844,0.2596926393434346,0.34555364329501503,0.4342717826949688,0.2513836784875449,0.21031325872195228,0.22283153417833845,0.1535860763247286,0.2195898355521136,0.21950579952274707,0.13452636163827844,0.14670358337809464,0.14947889304269404,0.4583712097539908,0.11606610491206742,0.0664312663553448,0.17686349306837149,0.07659689265809067,0.23651629172389563,0.1997183287596974,0.11060038229098881,0.2594136686893166,0.34526994317453774,0.43436359875320435,0.2508062810419986,0.20996008054704665,0.22255663163498746,0.15301871119700963,0.21983532376441495,0.219397925876686,0.1342875607203575,0.26015449330246776,0.3459999252279378,0.4342556778906064,0.25136286468270036,0.21028447461192679,0.22355149149411788,0.1536804465967948,0.21961573769625808,0.2192783547297315,0.1347041851145869,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795
s2,22,3,0.20797142353369724,0.29202896920772325,0.3362554297468327,0.20166838773949392,0.18442499431639386,0.16844806254375289,0.11126712288399099,0.1660367371110375,0.16922638118444183,0.11322405833247073,0.20797142353369724,0.29202896920772337,0.33625542974683276,0.20166838773949397,0.18442499431639386,0.16844806254375289,0.11126712288399097,0.16603673711103753,0.1692263811844419,0.11322405833247073,0.19545277166063776,0.2385646987081553,0.30302690944978466,0.06284474753160349,0.06836707531534567,0.1519514523771559,0.04990786411155793,0.14872528612180727,0.1148922580071616,0.08718549972411013,0.2078193304132944,0.2918885483079074,0.3359320929637984,0.20112221745988246,0.18411713851656233,0.16829140691361877,0.11084680982290127,0.16601756910041138,0.16904279971316508,0.11300521899599925,0.2082575003782141,0.2923249042958871,0.33631572973312845,0.20161574002901794,0.18438415088750576,0.16908741393643323,0.11138687155033848,0.16608947078952346,0.1691275954139721,0.11337428643060166,0.02158858337782524,0.02158858337782524,0.02158858337782524,0.02158858337782524,0.02158858337782524,0.02158858337782524,0.02158858337782524,0.02158858337782524,0.02158858337782524,0.02158858337782524
s2,22,4,0.22484257893387105,0.37592633794190666,0.2791621170928467,0.2119189455920887,0.1904635004099805,0.18215822602300447,0.10705027739849932,0.14399335025022303,0.17867701213434256,0.09752505656982294,0.22484257893387105,0.37592633794190666,0.2791621170928468,0.21191894559208874,0.1904635004099805,0.18215822602300452,0.10705027739849933,0.14399335025022306,0.1786770121343426,0.09752505656982297,0.1936582272630003,0.2241048818916541,0.18446426101794738,0.05366860268461016,0.0496600970075171,0.15381457859083722,0.026023597609211694,0.0944959444141333,0.10454627442781071,0.04806382030011744,0.22468268593331073,0.3757200581774976,0.278516327566101,0.21132251608157132,0.190134826783369,0.18194696246443454,0.10659337519119916,0.14381135749916896,0.17844764764504592,0.0972239337716238,0.22518178933487504,0.37646100777323427,0.279016455409834,0.21183260823168132,0.19037441276730271,0.18289451733843037,0.107199825742526,0.14404287041871966,0.17863127579538324,0.097735156783652,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795
s2,22,5,0.25515404522457913,0.36542080861751125,0.2983788848856759,0.21353297929882045,0.19313691173926206,0.2085818422481944,0.10226681539059326,0.09995244010703346,0.14294981597146014,0.08234114534872722,0.2551540452245791,0.36542080861751125,0.2983788848856759,0.21353297929882048,0.19313691173926206,0.20858184224819437,0.10226681539059328,0.09995244010703347,0.1429498159714602,0.08234114534872725,0.16360453075172995,0.15661662362538492,0.21850294920302082,0.06467498256055024,0.05215391177100937,0.22254033158740877,0.05496609471808381,0.06982473617641312,0.09377688836250496,0.05336653341418562,0.2548998858474746,0.3651139513603311,0.29778016977536587,0.21294622840895233,0.19280529810316857,0.20858361942085554,0.10189876444454776,0.09984021653471133,0.14277243641891071,0.08212506913197454,0.2554006242175688,0.3659919274914083,0.2983621912933692,0.2134218283817788,0.19304923084922054,0.20933508332681647,0.10242694782974675,0.09989453339704792,0.1429048735053216,0.08247150571435888,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795
s2,22,6,0.259165347181593,0.34226022105810416,0.24646707326854947,0.20045878164705724,0.18834426598787818,0.18886352043666885,0.09035194406904196,0.09658983449113036,0.12130873932083941,0.07163166694677245,0.25916534718159295,0.3422602210581043,0.2464670732685494,0.20045878164705727,0.18834426598787812,0.18886352043666882,0.09035194406904194,0.09658983449113037,0.12130873932083944,0.07163166694677248,0.31549816836923544,0.26454808160198506,0.16490421125615443,0.04472865701593379,0.046466339677419054,0.15157369457721345,0.035330642065263256,0.09212390885982903,0.07862725780001618,0.04785989708853629,0.2592284205900163,0.34212040008753497,0.24590303190456303,0.19988664084763338,0.18801726744217687,0.1886209439142903,0.08997529789074907,0.09659855196056942,0.12114976223562401,0.07144498333683999,0.2594301890456988,0.34258698571873625,0.2463416958668708,0.2004785932301792,0.18826866715657914,0.18951646794169896,0.09045845435190349,0.09659162361047298,0.12122602234522235,0.0717350112323126,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795
s2,23,1,0.38768124679885224,0.5763646335993061,0.30224440341210757,0.23799202221686358,0.21556174953691737,0.21145238609331773,0.1416355785469768,0.0912104429725485,0.2268802418678985,0.11435028435515973,0.3876812467988522,0.5763646335993061,0.30224440341210757,0.2379920222168636,0.21556174953691737,0.21145238609331773,0.14163557854697684,0.09121044297254854,0.22688024186789857,0.11435028435515976,0.1599213406775695,0.2839344356833464,0.21769715285158794,0.0673134721055915,0.048366068736174266,0.16029005614365868,0.05484899141177183,0.03112872313805185,0.12837347577131292,0.047206797240717614,0.3871560086885625,0.5759668060984608,0.3016420019449623,0.2373475870343747,0.21518859019082234,0.21115749853862226,0.1410949204467762,0.09102268739464102,0.22664759216106994,0.1139995333324515,0.38755877272714645,0.5763556540082174,0.3011682678094216,0.23755481182709642,0.21538751666623712,0.2123734586135305,0.14178348387860062,0.0911007333408345,0.2265338904326235,0.11446710936556173,0.029891884676988792,0.029891884676988792,0.029891884676988792,0.029891884676988792,0.029891884676988792,0.029891884676988792,0.029891884676988792,0.029891884676988792,0.029891884676988792,0.029891884676988792
s2,23,2,0.3634310875753433,0.5024983181334719,0.19099244965272644,0.1825804999275732,0.18543818006498847,0.22015553078879807,0.11459892650729744,0.06971019620287648,0.1607246918998764,0.10181965885445743,0.3634310875753433,0.502498318133472,0.1909924496527264,0.1825804999275732,0.1854381800649884,0.22015553078879807,0.11459892650729743,0.0697101962028765,0.1607246918998764,0.10181965885445748,0.21617014072902924,0.23422441491328141,0.09821426434911222,0.06638213267925747,0.0851560414251952,0.23661914795136324,0.057622509209109524,0.019137714885412143,0.08512250174068295,0.034425698549303045,0.36303190373461214,0.5021605542838137,0.1904340625532316,0.18210297915234905,0.18515713584743101,0.22017610823795342,0.11418082922954062,0.06955489022278322,0.16050592394287036,0.10147928116209715,0.3638498339751665,0.5029592828753678,0.19048194888806502,0.18247731692945557,0.18555204899677408,0.22150506666821632,0.11482612929132814,0.06965650398285148,0.16069100886506416,0.10191483916421201,0.029891884676988792,0.029891884676988792,0.029891884676988792,0.029891884676988792,0.029891884676988792,0.029891884676988792,0.029891884676988792,0.029891884676988792,0.029891884676988792,0.029891884676988792
s2,23,3,0.22053607327933195,0.3880312081022119,0.19542139648775617,0.25166405250350926,0.2340735338293013,0.19809703220063576,0.10371968578034893,0.056260080093159165,0.12876078580224307,0.07992014747602647,0.22053607327933195,0.38803120810221203,0.19542139648775614,0.25166405250350926,0.23407353382930124,0.19809703220063582,0.10371968578034894,0.056260080093159186,0.1287607858022431,0.07992014747602647,0.1408685807123668,0.1561484796816104,0.07836346540307933,0.07628471411101476,0.06732365728546337,0.07846297747420204,0.03707665000452812,0.018709259964507174,0.08752694350125738,0.04243325201684915,0.22023107968187974,0.3876513822743433,0.19479565098571983,0.25100492939809066,0.23368128267270247,0.19763433425798083,0.10328532515020244,0.05613941249986937,0.12865166745436546,0.07967114445688722,0.2199419122049185,0.38800103489230264,0.19463272217278432,0.2513388900478162,0.23385287881685402,0.19881750065289228,0.10379327151489746,0.05613075084017727,0.12848733330095963,0.0799911341621545,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662
s2,23,4,0.22350568630594253,0.35243632687268234,0.21476127677573312,0.24782208408808623,0.24805704836408404,0.2820387713079009,0.13231733147774605,0.0538371536434997,0.10467746907756478,0.08889397906110041,0.22350568630594247,0.35243632687268245,0.21476127677573312,0.2478220840880862,0.248057048364084,0.28203877130790095,0.13231733147774605,0.053837153643499704,0.10467746907756481,0.08889397906110041,0.24993323211093443,0.25509673347565365,0.08295509015157106,0.08699417062592565,0.14710500411800265,0.1992098878911656,0.05738755981171776,0.013176317841894103,0.052369733202058434,0.03435306941021571,0.2234488484604937,0.35226125588022805,0.21404509175937475,0.24719751058083805,0.2477672573760443,0.28167509231666404,0.13184590053215808,0.05371610078728992,0.1045193863932529,0.08860334670174261,0.22422158033095246,0.35350829618603713,0.21482301235094434,0.2479076099167643,0.24822953193775293,0.2831584458047527,0.13246191247106742,0.05377136262496361,0.10469015101147193,0.08907733120205158,0.026570564157323374,0.026570564157323374,0.026570564157323374,0.026570564157323374,0.026570564157323374,0.026570564157323374,0.026570564157323374,0.026570564157323374,0.026570564157323374,0.026570564157323374
s2,23,5,0.2147413128561455,0.3317712328955017,0.3008435159568288,0.24393784009165628,0.2151681651069367,0.18521311334877877,0.08906692135262378,0.04970874747091944,0.10845977292241638,0.0820096949328683,0.2147413128561455,0.3317712328955017,0.3008435159568288,0.24393784009165626,0.2151681651069367,0.1852131133487788,0.08906692135262377,0.04970874747091945,0.1084597729224164,0.08200969493286833,0.17808052062042004,0.1238161337480369,0.19464751345888173,0.0536536254422385,0.04427213256342238,0.18555922209603476,0.06181494297281842,0.007490127657900684,0.05111206684903862,0.02990811651281334,0.2145306096454108,0.33142711193670893,0.30015284749205084,0.24325401327050084,0.2147973305108625,0.18515102702101097,0.08878663071904663,0.04959066869207843,0.10829788657070549,0.08173619174901806,0.21495687194071916,0.3320844448507546,0.3005021858811928,0.24394314865832778,0.21512012412186593,0.18595818801896966,0.08917518822913768,0.0496161217177432,0.10843675668887175,0.08211804910060719,0.02823122441715608,0.02823122441715608,0.02823122441715608,0.02823122441715608,0.02823122441715608,0.02823122441715608,0.02823122441715608,0.02823122441715608,0.02823122441715608,0.02823122441715608
s2,23,6,0.2646763791750692,0.3577323551625312,0.2764254294218988,0.23748789671675688,0.20247245524764595,0.1913021748857811,0.09507041299160854,0.04743530165366319,0.0902677920384479,0.07906764214662601,0.2646763791750692,0.3577323551625313,0.27642542942189874,0.23748789671675685,0.20247245524764595,0.1913021748857811,0.09507041299160855,0.0474353016536632,0.0902677920384479,0.07906764214662601,0.13464833522972028,0.15238799891340454,0.1796299145516738,0.036933854355709415,0.03875150320224982,0.15867983620788656,0.03602959963620628,0.015400542418160749,0.05547520657792078,0.04035907105979361,0.2643054405058035,0.35737657881042983,0.27577564787475556,0.23680107706693126,0.20211336543775985,0.19108713584362766,0.09468497487644931,0.04733146130282821,0.09015204100151963,0.07882266616784553,0.26478275555407715,0.3581306361155266,0.2762124667813594,0.2373558101322974,0.20244190763412157,0.1922183417212835,0.09518098926858483,0.04732939795742695,0.09021847252632033,0.07920062326155455,0.02823122441715608,0.02823122441715608,0.02823122441715608,0.02823122441715608,0.02823122441715608,0.02823122441715608,0.02823122441715608,0.02823122441715608,0.02823122441715608,0.02823122441715608
s2,26,1,0.37675921362104087,0.30778894823796377,0.16126289393655988,0.19962405645858347,0.16471670252012227,0.1394259382729742,0.06799384906351708,0.07506755042218011,0.11848660063666017,0.055363822119828134,0.3767592136210408,0.30778894823796377,0.16126289393655985,0.1996240564585835,0.1647167025201223,0.1394259382729742,0.06799384906351709,0.07506755042218011,0.11848660063666017,0.05536382211982815,0.1891264607017703,0.18946902179323044,0.03619686394636691,0.041893340451974376,0.049445551438088035,0.10779515179424747,0.02315332671614157,0.03344321208680769,0.04286298285926779,0.0200223463261409,0.37630018757398287,0.30749531934972646,0.16065023343931517,0.19906014984398543,0.16442958102375618,0.13922837906776497,0.06769123435273805,0.0749266337465761,0.11828154086046777,0.055164900422866196,0.3768573378557274,0.3078343282257706,0.16134056968108987,0.1993454954786673,0.16452688331525528,0.1399371919660112,0.06805754241288679,0.07497926016535447,0.11838217624286144,0.055474346350210584,0.01992792311799253,0.01992792311799253,0.01992792311799253,0.01992792311799253,0.01992792311799253,0.01992792311799253,0.01992792311799253,0.01992792311799253,0.01992792311799253,0.01992792311799253
s2,26,2,0.379283976139833,0.2645580201761689,0.16556684138094835,0.1273626058698737,0.09742068497545035,0.09274581803726878,0.03963443519850875,0.054878214776586096,0.10150545923736737,0.03183184538456376,0.3792839761398329,0.2645580201761689,0.16556684138094832,0.1273626058698737,0.09742068497545037,0.09274581803726878,0.03963443519850875,0.0548782147765861,0.1015054592373674,0.031831845384563774,0.17033718611163348,0.1126503105935319,0.036832847187043355,0.01676134922216738,0.014760859596940939,0.06946424904894133,0.00698048894109986,0.010050388556085074,0.01727146201067819,0.003161520384968983,0.3787664267932598,0.2642069428462182,0.16494806192881106,0.1269667564314648,0.09721833189391416,0.09258965970555649,0.03942430190848873,0.054749288140430744,0.10130321651569821,0.03169922118522248,0.37908272722256003,0.264476678973762,0.16563116031437947,0.12733560977796604,0.09738764994936279,0.09317074475932319,0.03967814074825782,0.054727085779909895,0.10129748908392792,0.03190460944823444,0.01992792311799253,0.01992792311799253,0.01992792311799253,0.01992792311799253,0.01992792311799253,0.01992792311799253,0.01992792311799253,0.01992792311799253,0.01992792311799253,0.01992792311799253
s2,26,3,0.42642017658905873,0.30467959188301397,0.1782618001326996,0.14629537884034624,0.1244304864687193,0.10719605763219767,0.04652964923371268,0.06251425391186577,0.1149655772470411,0.041709760832642724,0.4264201765890588,0.3046795918830141,0.17826180013269954,0.14629537884034627,0.12443048646871932,0.10719605763219767,0.04652964923371268,0.0625142539118658,0.11496557724704112,0.041709760832642724,0.14881437362593816,0.1507153548851663,0.03061616807092014,0.026590135295146963,0.030617963049005922,0.08934772345099104,0.00842240567826252,0.01318105968455803,0.030491736649415853,0.012601645058326397,0.4257705920470589,0.30433988761074027,0.1775948095342349,0.1458537914876051,0.12419271832767523,0.10704881695688376,0.04629209265794489,0.06237030977953251,0.11474944147549773,0.041552271243865506,0.4266555400808733,0.30478196107720845,0.17842693574027393,0.14633667065140993,0.12442485707628397,0.1076252121444069,0.046560577987852736,0.062359713354321236,0.11479002110495053,0.04174154318794709,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662,0.024909903897490662
s2,26,4,0.5114076629467927,0.39702733245875943,0.1914378862125659,0.13133414851190062,0.11198470036929582,0.11120614718765165,0.045947835720196714,0.07273005470039848,0.119647969262722,0.04252582915919916,0.5114076629467927,0.39702733245875943,0.19143788621256588,0.13133414851190067,0.11198470036929584,0.11120614718765165,0.045947835720196714,0.07273005470039848,0.11964796926272206,0.04252582915919916,0.1839437703762835,0.23835099536007356,0.04162991549111272,0.018711884138398666,0.021999567589326526,0.08913161607422329,0.0134953025556258,0.02495843547354864,0.020568480257724137,0.005960133897282128,0.5107117428231979,0.39672573535199157,0.1907525065547067,0.13093012671364174,0.11176407337898642,0.11104829761802773,0.04572219034770841,0.07258025185213077,0.11941198816405432,0.04235865683696701,0.5113071615662818,0.39741667748329296,0.19147373035832055,0.13133817177483448,0.11203781305757983,0.11182272007087463,0.0460266803698563,0.07259416541389076,0.11944843178674681,0.04259962388205405,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795,0.02324924363765795
