subject,relabeled,re_repetition,Channel 1_IAV,Channel 10_IAV,Channel 11_IAV,Channel 12_IAV,Channel 2_IAV,Channel 3_IAV,Channel 4_IAV,Channel 5_IAV,Channel 6_IAV,Channel 7_IAV,Channel 8_IAV,Channel 9_IAV,Channel 1_MAV,Channel 10_MAV,Channel 11_MAV,Channel 12_MAV,Channel 2_MAV,Channel 3_MAV,Channel 4_MAV,Channel 5_MAV,Channel 6_MAV,Channel 7_MAV,Channel 8_MAV,Channel 9_MAV,Channel 1_MAVS,Channel 10_MAVS,Channel 11_MAVS,Channel 12_MAVS,Channel 2_MAVS,Channel 3_MAVS,Channel 4_MAVS,Channel 5_MAVS,Channel 6_MAVS,Channel 7_MAVS,Channel 8_MAVS,Channel 9_MAVS,Channel 1_RMS,Channel 10_RMS,Channel 11_RMS,Channel 12_RMS,Channel 2_RMS,Channel 3_RMS,Channel 4_RMS,Channel 5_RMS,Channel 6_RMS,Channel 7_RMS,Channel 8_RMS,Channel 9_RMS,Channel 1_mDWT,Channel 10_mDWT,Channel 11_mDWT,Channel 12_mDWT,Channel 2_mDWT,Channel 3_mDWT,Channel 4_mDWT,Channel 5_mDWT,Channel 6_mDWT,Channel 7_mDWT,Channel 8_mDWT,Channel 9_mDWT,Channel 1_window_number,Channel 10_window_number,Channel 11_window_number,Channel 12_window_number,Channel 2_window_number,Channel 3_window_number,Channel 4_window_number,Channel 5_window_number,Channel 6_window_number,Channel 7_window_number,Channel 8_window_number,Channel 9_window_number
s2,0,6,113.850919119328,126.88508226352148,207.1404086357882,446.01452391892,129.01906594876763,254.2548042653526,279.3483549298499,128.78418728851545,104.0472851260149,157.33911505576737,195.53897012325004,97.29651816549512,0.28462729779832,0.31721270565880366,0.5178510215894705,1.1150363097973,0.32254766487191916,0.6356370106633814,0.6983708873246247,0.32196046822128865,0.2601182128150373,0.3933477876394184,0.4888474253081251,0.2432412954137378,8.165886890822574e-05,8.633346381895387e-05,0.00012804109878725996,0.0001112389661013122,6.673302551331206e-05,6.557635473443315e-05,6.110234405326782e-05,7.767703617753092e-05,5.6579792038950154e-05,6.0388809532902266e-05,7.867742857615288e-05,4.2228218140283644e-05,0.2855543040433204,0.3180403138970344,0.5191443006215514,1.115593329528726,0.3229766711408424,0.6359155211731804,0.6986131395131882,0.32318751103968085,0.26076774406525605,0.3938060752905597,0.48944264008685495,0.24367803726900544,35.32580779431152,39.371965901474944,64.25499627025253,138.31010741079317,40.033061808455145,78.85125075822137,86.6336029495829,39.9984109463276,32.292565134196295,48.80979775572123,60.65520423779595,30.19763999742881,195.20456707897242,195.20456707897242,195.20456707897242,195.20456707897242,195.20456707897242,195.20456707897242,195.20456707897242,195.20456707897242,195.20456707897242,195.20456707897242,195.20456707897242,195.20456707897242
s2,22,1,443.63948792453755,501.74961589754537,737.0742111967629,347.40923646346926,630.8607467771906,625.4177722366065,591.0535830224053,483.4464938209514,426.05055312757656,447.902979331045,507.37337598286905,346.5329959565563,1.1090987198113438,1.2543740397438634,1.8426855279919074,0.8685230911586732,1.5771518669429765,1.5635444305915163,1.4776339575560131,1.2086162345523783,1.0651263828189415,1.1197574483276125,1.2684334399571724,0.8663324898913908,0.00023434037569762151,0.00020632111090850892,0.0004147964783791074,5.07732664123405e-05,0.0008623887457881651,0.00035735951570389665,0.00020031930901812868,0.00035539059050264637,0.0003382660039708645,0.0003889651190478096,0.0004042934676900709,0.0003363851298897456,1.1098386299543122,1.2549075913532979,1.8437318369158748,0.8685475412927237,1.5816528226175044,1.564241725654583,1.4778916734881808,1.2098368193990243,1.0660081841663642,1.1210372623594078,1.2695973587042437,0.8675452599365933,137.6813777652347,155.66310080594934,228.35929435059802,107.71903605082318,195.6370977413525,193.8819323738704,183.19298410416766,149.89325587371175,132.1658375793849,138.99959937082332,157.29410500004366,107.45505157223366,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
s2,22,2,362.62444085316383,437.3738896438254,759.8993572091858,302.23442063369095,652.2909322590698,585.1245514866897,529.284902163976,425.90140822191825,337.03321276150274,502.1056409019696,462.8322343969013,329.37792753495586,0.9065611021329096,1.0934347241095634,1.8997483930229648,0.7555860515842274,1.6307273306476744,1.462811378716724,1.32321225540994,1.0647535205547958,0.8425830319037569,1.255264102254924,1.1570805859922533,0.8234448188373896,0.00020235607756061028,0.000202564825013282,0.00043450526071497095,4.3110562060216e-05,0.00099038557142623,0.00037216510136365373,0.00015400034786455897,0.00040501194779288106,0.00024344179779193083,0.0006999797563460454,0.000456191500071261,0.0003525781398489093,0.9072628854993188,1.0940717647574343,1.9008290799636505,0.7556083895154483,1.636636848117449,1.4636623501908073,1.3233822960261363,1.0661435669552943,0.8431227386738922,1.2589597695965342,1.1585784991483037,0.8247698029887486,112.57987294930906,135.72720108046235,235.64170836549587,93.68341998094606,202.2480872060863,181.387418336656,164.09182994612416,132.10721884222158,104.49057116796726,155.6816601101737,143.4513167442232,102.14115640643878,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
s2,22,3,305.1075844661167,376.76759244316116,774.8963256301053,300.71628186609865,515.5705740694865,485.72795054506474,481.864135848196,338.0172205293925,264.4210589818518,400.5886667448843,374.5665057610184,287.2964942276573,0.7627689611652917,0.9419189811079028,1.9372408140752628,0.7517907046652467,1.2889264351737164,1.214319876362662,1.20466033962049,0.8450430513234812,0.6610526474546294,1.0014716668622108,0.936416264402546,0.7182412355691432,0.00026019100524050974,0.0003004275776044375,0.00046129409157484184,9.952073329282429e-05,0.0006689324804928419,0.0002097444768958681,0.000158084263721265,0.0003502350877832789,0.00016218362195875312,0.0004458669708733579,0.00026968011677193333,0.00028115178704131764,0.763606726523521,0.9428402935212112,1.9383581696059373,0.7519119612251073,1.2922163209080861,1.2146473266752782,1.2048455015001558,0.8463220192582495,0.6614628620337483,1.0032987547455259,0.9371362620827246,0.7192844407312761,94.69216807833337,116.891595225055,239.9822969822991,93.25872817070878,159.88952258570632,150.5574891237584,149.38267148179474,104.89245394504194,82.00688935718338,124.24415537203575,116.13261726942204,89.09102506478581,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
s2,22,4,323.8692436236468,471.7650669829433,752.2230249551079,294.55957785106943,435.9326573188688,506.222059962364,492.9251549213365,360.1729701402631,257.18566661123623,358.80251431999443,391.1571278173262,256.2840498838612,0.809673109059117,1.1794126674573582,1.88055756238777,0.7363989446276736,1.0898316432971722,1.2655551499059101,1.2323128873033413,0.9004324253506578,0.6429641665280906,0.897006285799986,0.9778928195433155,0.640710124709653,0.00025806199860240543,0.00028454314500536953,0.00039818354393140673,7.476631126054755e-05,0.0004235914558589902,0.00018174077218760388,0.0001186187343632635,0.0003543317495161344,8.946490446364737e-05,0.0002888990789899163,0.00024693187803049454,0.00016181235115124486,0.8105600350142455,1.1803380697634223,1.8814095187596673,0.7364683551983432,1.0913134897483865,1.265770914763986,1.2324475243953212,0.9016389440707112,0.6431407474191506,0.8978082408916072,0.97849512112985,0.6410649191042715,100.52558286692668,146.41658572883668,233.05794595622865,91.34968650957889,135.10785729197366,156.88921835752626,152.78462553342254,111.79162657122707,79.78101449163638,111.2955575401594,121.30957155259973,79.52263943925692,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
s2,22,5,357.577272838135,459.8695955327814,793.3988890842586,293.23150447577314,462.73760666514636,509.44902417881366,497.8221697202351,402.8737756984914,248.97805629299916,275.31714994317906,328.4378859156858,226.28913627185383,0.8939431820953375,1.1496739888319534,1.9834972227106467,0.7330787611894328,1.156844016662866,1.2736225604470341,1.2445554243005876,1.0071844392462284,0.6224451407324979,0.6882928748579477,0.8210947147892146,0.5657228406796346,0.00022240697693991362,0.0002104057819071255,0.0003026067759232487,9.73547703395725e-05,0.0004940275227567301,0.0002153299773595121,0.00012387985768005458,0.000505446666098426,0.00017758405481127214,0.0002174877834560757,0.00022325268277241837,0.00017798810845607284,0.8946949812063931,1.15029057583682,1.9842977679384275,0.7331926666826875,1.1587193740390145,1.2739089118244917,1.2446964823409457,1.009540665434633,0.6229182205393505,0.6889235225804382,0.8216094337412742,0.5662277970047309,110.94132315298384,142.74278241338527,245.80829328837194,90.89799679763114,143.47479661517937,157.87411035022538,154.3036923778684,125.00352364889571,77.24370549860912,85.3659787649751,101.84827404097176,70.18398039738376,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
s2,22,6,362.03806276688243,433.64472864843157,819.527170227214,310.16932102383174,390.3272254880464,483.3095651296843,489.04325234476613,371.00878725660476,228.5341559050372,268.94288669143276,290.44688557873917,205.1331985942156,0.905095156917206,1.084111821621079,2.0488179255680348,0.7754233025595794,0.9758180637201159,1.2082739128242108,1.2226081308619152,0.9275219681415118,0.571335389762593,0.672357216728582,0.7261172139468479,0.512832996485539,0.0004026101322361643,0.0003289709056085527,0.0003478176632198689,0.00010756424983078447,0.0003831159543927225,0.00015445789873824137,0.00011188096401899738,0.00034940446991533846,0.00011780139687581835,0.00028203317561165304,0.00018994242181589416,0.0001611902898953556,0.9067470918814089,1.0851489923952784,2.0496154337834303,0.7755572307488484,0.9771966894851246,1.208454654076228,1.2227346714149072,0.9286743970544883,0.5715566410821865,0.673524008795334,0.726521332344442,0.5132922350429926,112.33022186064609,134.52953441378236,254.03924270980133,96.18541414983333,120.97617824176058,149.85276185445525,151.5887429566926,115.10050164834226,70.88113627113927,83.42608554869649,90.03912044325962,63.61514173502131,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
s2,23,1,504.9548605647105,698.722505288788,445.45590333093645,330.67749621900407,468.1295138482452,558.3503921836688,538.8988126427927,407.5126008135841,316.52818341108025,258.74553927980566,475.77809869665225,289.5212867574778,1.2623871514117762,1.7468062632219699,1.1136397583273412,0.8266937405475102,1.170323784620613,1.3958759804591718,1.3472470316069818,1.0187815020339601,0.7913204585277007,0.6468638481995143,1.1894452467416308,0.7238032168936945,0.00021803732404773052,0.0003502672497223755,0.0003223624873860184,5.66912649291417e-05,0.0004923600928779144,0.00022338210418697686,0.0001158887632320417,0.0003685700984255153,0.00017722751875233112,0.00010548141569177355,0.00029932195390342827,0.00015919802963030232,1.2629409408064156,1.7476445325116858,1.1146071608614245,0.8267321659292083,1.1722322656805608,1.3962077830083612,1.347364502564009,1.0199671235237264,0.7917597627066724,0.6470358878676411,1.190459708516733,0.7242127333664056,156.49321014351315,216.56349398723611,137.7936794246191,102.47942715546257,144.68841144417453,172.83011386791003,166.9899193686982,126.52174763808829,98.16602839812998,80.20112892750839,147.40363575395173,89.75963971906484,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
s2,23,2,477.98734049417504,615.0832502241173,496.75369726525986,332.14173178267407,312.9471742714819,447.5652215513825,483.72003641634177,421.5769622628149,270.1378694742927,217.98898066370074,359.641754756762,264.76778129204877,1.1949683512354377,1.5377081255602931,1.2418842431631496,0.8303543294566851,0.7823679356787048,1.118913053878456,1.2093000910408542,1.0539424056570372,0.6753446736857317,0.5449724516592519,0.8991043868919049,0.661919453230122,0.00028476962047495607,0.0002956596786555501,0.0003869764655548907,6.734561764552414e-05,0.00024511482061780147,0.0002205398480202417,0.00019350342249697583,0.0005364033172466865,0.00018567184996729372,7.077320740999285e-05,0.00020422384404249327,0.0001202096955315027,1.1957712401723424,1.5385486841126828,1.2429846189683136,0.8304080843618098,0.7831058695334321,1.1193234796922258,1.2096157768724927,1.0565003683847192,0.6758244993892268,0.5450532086228717,0.8995944066222473,0.6621564355750232,148.32128195841676,190.80728385690995,153.8874883515305,103.01393420299004,96.81710171993826,138.69677891158904,150.04593725955877,131.08465547542855,83.83523270788733,67.60632078925418,111.53694263423577,82.07986696484541,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
s2,23,3,319.0801708343815,485.47148128664287,508.42133567544795,357.1469607439787,319.1249923546368,585.6851078821143,572.8077291798465,385.9302267406106,251.47093571428667,192.4925083910026,303.5289842634101,221.50659895395762,0.7977004270859538,1.2136787032166072,1.27105333918862,0.8928674018599467,0.797812480886592,1.4642127697052856,1.4320193229496163,0.9648255668515265,0.6286773392857167,0.4812312709775065,0.7588224606585252,0.553766497384894,0.0001954335631747608,0.00020989151530085274,0.00041156691089164476,8.875648636298995e-05,0.0002040376734923286,0.000250760487612187,0.00015588299720919793,0.00018864784762202962,0.0001231173423358617,6.953303624833513e-05,0.00020951061207087092,0.00014463648210474178,0.7981652514639267,1.2141399533873014,1.2724396696861353,0.8929523117555404,0.7983674524518308,1.4646579697415678,1.4321870620996462,0.9651864989672891,0.6288909758227522,0.48132303870470317,0.7595117903267619,0.5540649844413056,98.71951722844855,150.46620506015753,157.44971471783035,110.7026093293855,98.61229154506076,181.37256046694935,177.47665848688757,119.74806807904164,77.97005665132494,59.66225980606231,93.99458541526317,68.66643101696079,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
s2,23,4,322.3825449820617,445.1671919583046,477.5063401511541,341.709866086246,346.1016679887015,578.0037970485232,598.421998434794,521.5808450848866,300.53965028028614,187.8995311602783,261.25062128853466,239.23386956582914,0.8059563624551542,1.1129179798957616,1.1937658503778852,0.8542746652156151,0.8652541699717538,1.445009492621308,1.496054996086985,1.3039521127122167,0.7513491257007153,0.4697488279006957,0.6531265532213366,0.5980846739145728,0.00032482538380387225,0.00031858838802978817,0.0003908495086327686,0.00010490610243568677,0.0002135390968784362,0.0002834435438226421,0.0003241952191955159,0.0004541474383815392,0.00018495651634576932,5.351782688840354e-05,0.00013220867096153406,0.00011998814265812199,0.8071246124840243,1.1138784129163228,1.1949387407276784,0.8543940847723154,0.865722944848059,1.4455753018204018,1.4967968223637294,1.3056249584217459,0.7519186419133065,0.4698111067111378,0.6533874150980211,0.5983372079474805,100.19462081481531,138.36203407218082,148.02955113676538,105.95640289859827,107.34449660852154,179.2460833230664,185.64136218681114,161.89179099590845,93.21058906075389,58.27652374634181,81.03151007635631,74.2255790712281,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
s2,23,5,312.63607632036565,421.76798685117757,471.64915887131787,348.7291284617856,466.17545384796796,570.2379639484084,538.1778653059123,365.10969600656705,226.3292746518756,180.07359176681973,267.89047146623227,225.63437568707513,0.7815901908009142,1.054419967127944,1.1791228971782948,0.8718228211544641,1.16543863461992,1.4255949098710208,1.3454446632647807,0.9127742400164177,0.565823186629689,0.45018397941704935,0.6697261786655807,0.5640859392176879,0.0002395809619157917,0.00017437370921319112,0.0002486619387888232,2.0808199459894495e-05,0.00044466360312466423,0.0001816950647276941,0.0001072519136266776,0.0004241322092573586,0.0001984362531131949,3.705903801279634e-05,0.00012944337617480444,0.00010642895554897601,0.7822932070272927,1.0548545105174132,1.1795841148673722,0.8718270368934055,1.1670215828036243,1.425810612608859,1.3455698667893752,0.9146182035018534,0.5664363328973099,0.4502132590724635,0.6700037875668472,0.5643003365708091,97.00128802110163,130.84398912969127,145.97445419280822,108.15810684073789,144.40033415875493,176.78917629947975,166.83806337843396,113.32249023461972,70.1989393381268,55.836032128713036,83.07240429107873,69.96772736677286,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5
s2,23,6,368.16663555371,451.1639153385207,507.7292870499283,348.87612750906356,432.1153257474421,557.3424857547886,514.9225291806714,374.9496751565728,236.6302491009548,175.76397482594606,235.9543731357109,219.82252537523334,0.9204165888842751,1.1279097883463018,1.2693232176248208,0.872190318772659,1.0802883143686053,1.3933562143869715,1.2873063229516786,0.937374187891432,0.5915756227523871,0.4394099370648652,0.5898859328392773,0.5495563134380833,0.00018805400547720408,0.00020576054296139048,0.0002948680219636975,4.649859186983523e-05,0.0004135877697811402,0.0001306697659661613,9.560521384743941e-05,0.00036502952970616663,0.00011992946298735155,5.995588849523494e-05,0.0001390368327518054,0.00013830925921979752,0.9208832394610859,1.1283703124726305,1.2699993136426944,0.8722149669855409,1.0817236095912672,1.3934686915858274,1.2873908653478388,0.9386646279916767,0.5918440673627218,0.43948090396956785,0.590205424571224,0.5498595243069668,114.1751289469562,139.98410280228515,157.36301213326306,108.18099335200041,133.89514546448652,172.70678597294906,159.63792575283853,116.45058160912684,73.39168243070013,54.492973977936046,73.14833062252961,68.182777942341,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5
s2,26,1,492.8089547906921,394.6127076030453,348.07429347272773,331.41787213270254,271.47822155007015,481.64068528997615,445.76351955684146,291.11720219685816,190.17145312613496,228.1445534627201,285.4926093459766,172.9970386066756,1.2320223869767302,0.9865317690076132,0.8701857336818193,0.8285446803317564,0.6786955538751753,1.2041017132249403,1.1144087988921036,0.7277930054921453,0.4754286328153374,0.5703613836568002,0.7137315233649414,0.432492596516689,0.00025268561387550777,0.0002464948770206523,0.0002748016191078908,0.00011303297762583685,0.00011678256116523991,0.00014580509637564725,0.00011816611425917172,0.0002531437444625054,8.072599602000361e-05,0.00011218074929298371,0.00011130569689489389,7.627272875128747e-05,1.2327146482332705,0.9870548546393323,0.8709476235442177,0.8286767643181259,0.6788896224745281,1.2043123061708756,1.114542317192024,0.7285913769428192,0.4755657063257666,0.570571653407243,0.7139080115943089,0.4326004358977556,152.8046706368927,122.33415288250848,107.71675839885805,102.68418789310769,84.21359296291013,149.15054391294416,138.10544967960465,90.32658827357419,58.97259045170891,70.7325274608115,88.48998782626714,53.66648630266519,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
s2,26,2,495.6166305371201,345.662078401629,92.63696667282181,298.5583801433996,277.4816813659776,337.1671750367848,322.4942006107891,215.68170083957756,141.51150401963218,189.8730000952226,255.68214478187795,126.51101804081725,1.2390415763428,0.8641551960040725,0.23159241668205452,0.7463959503584988,0.6937042034149439,0.842917937591962,0.8062355015269729,0.5392042520989438,0.35377876004908043,0.47468250023805647,0.6392053619546949,0.31627754510204314,0.00023039444605584848,0.0001621078024204823,7.3903042665889626e-06,5.4276040679849226e-05,0.00011809859772465615,6.910743380978162e-05,4.499290041323575e-05,0.00016886134785973808,3.1485713881052275e-05,4.4469763336108546e-05,5.503632225736427e-05,2.4839316738148388e-05,1.239581495743968,0.8644172787121908,0.2315944466284746,0.7464402519145777,0.6939281037243691,0.8429823995246107,0.8062567505355379,0.5396638358619532,0.3538029379064548,0.4747192588420532,0.6392439523221384,0.31629341916719245,153.57171138383944,107.11911285184536,28.72251000985494,92.53126516737314,86.06925313037897,104.52364950976921,99.9761338741289,66.95819716370218,43.88582050362405,58.837847241296615,79.18342017935949,39.24596950527718,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
s2,26,3,548.0346959175315,391.09196546749257,140.27704783690675,328.059253864106,295.1895357753312,375.019780369043,371.9693398006109,239.03342022402134,153.34252301137002,204.34812123899005,279.31143809738353,146.0242525571121,1.370086739793829,0.9777299136687315,0.35069261959226683,0.820148134660265,0.737973839438328,0.9375494509226077,0.9299233495015272,0.5975835505600533,0.3833563075284251,0.5108703030974752,0.6982785952434588,0.3650606313927802,0.00020486027107915515,0.0002039231060376762,0.0001387073092376589,6.649415739858553e-05,0.00010523445843338189,9.910286516117386e-05,7.844613757011246e-05,0.00021258134283428227,3.5875814613301935e-05,5.3531552244883286e-05,8.410441050656883e-05,5.363611610457637e-05,1.3704570542228824,0.9781153995077343,0.3513175773344873,0.820194017805643,0.7381801899117231,0.9376436478114016,0.9299832712386149,0.5982360493136023,0.38338666497792373,0.510922889755653,0.6983752138647236,0.365129800437558,169.96897042221374,121.26301805036573,43.46921992669546,101.70113961591315,91.60336551702349,116.2992318328949,115.3309444276279,74.18084646281807,47.544592050076886,63.320707328533686,86.53322768906591,45.26443584702178,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
s2,26,4,642.5454874951268,495.657844785426,95.94430376647209,290.28364718611755,313.5685016743104,345.10754575920026,349.1718009238747,245.5137616322228,152.34422960192498,223.7135214647957,287.53139681373267,147.63634700366995,1.606363718737817,1.239144611963565,0.23986075941618024,0.7257091179652937,0.7839212541857761,0.8627688643980007,0.8729295023096868,0.613784404080557,0.38086057400481244,0.5592838036619893,0.7188284920343317,0.36909086750917486,0.00024653698800660936,0.00030019281969070476,1.2185475002297184e-05,9.437681934149827e-05,0.0001280251443101567,7.50600647597167e-05,6.026417715748371e-05,0.00021210616363595897,5.132090081138747e-05,8.762139717573805e-05,6.228564346916026e-05,3.337639803811319e-05,1.6069620636330932,1.2398479321667686,0.23986858687734766,0.7258957186164691,0.7842201332033324,0.8628466914697706,0.8729753759772609,0.6144374385722164,0.3809317511608755,0.5594251761878365,0.7188792786501803,0.36912662924094874,199.14644558326245,153.77033665879804,29.759716475578,89.96364127842361,97.24604251771738,107.00416881400507,108.29616774628678,76.27826914021269,47.26076680831424,69.33169321842546,89.07081083202354,45.78942970309857,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
s2,26,5,544.0259833075046,397.2280688941723,93.56404681516118,371.06658181081895,266.60744729164173,331.79130857472006,338.0525375165447,189.31786000521123,137.99327823483472,222.84637077603952,298.4995020850913,133.04301177670982,1.3600649582687614,0.9930701722354308,0.23391011703790296,0.9276664545270473,0.6665186182291043,0.8294782714368002,0.8451313437913618,0.47329465001302806,0.34498319558708684,0.5571159269400988,0.7462487552127284,0.33260752944177446,0.00022515506938992398,0.0001929219413816722,4.366420692710285e-06,1.7201232892073045e-05,0.00014082578489493398,7.387959963445881e-05,4.2752000091989994e-05,8.752397411329671e-05,2.111027111195191e-05,7.207715534326205e-05,5.897961024400044e-05,2.6175348524875954e-05,1.3604664325679618,0.993414979391762,0.23391094369588347,0.9276702333017226,0.6668418300433008,0.829553014466999,0.845151467333841,0.4734405025447619,0.3449984972299979,0.5572106291068938,0.7462879170192894,0.33263021802026793,168.70658979272685,123.1911661983553,29.00017459346839,115.04454686625549,82.71150781468376,102.86807995479633,104.82286666172766,58.75725380477072,42.791498765808186,69.08818262524507,92.50163529543923,41.25967765166558,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
s2,26,6,510.1138944694745,389.82102365748204,92.80660132894582,376.6301895172046,255.98024257557753,313.6774868972478,336.51658216063714,177.23382168697472,138.450448640984,235.2503183958421,291.8324870311225,137.4444262604029,1.275284736173686,0.9745525591437051,0.23201650332236456,0.9415754737930114,0.6399506064389437,0.7841937172431196,0.8412914554015929,0.44308455421743687,0.34612612160246004,0.5881257959896052,0.7295812175778064,0.34361106565100724,0.000220875235677032,0.0002599471834775979,5.723641885554911e-06,3.0153389689909747e-05,0.00013750310566990956,7.682943044379742e-05,5.8973334347535185e-05,6.716279066137702e-05,3.487798210714972e-05,0.00013982136329489478,5.924566010873799e-05,3.751012154551232e-05,1.2757717096303514,0.9751828923033643,0.23201788325075387,0.9415837460210721,0.6403402212510395,0.7842784763199764,0.8413339375010404,0.4431851643455493,0.3461897490088441,0.5884594744784404,0.7296344481464413,0.3436688702302186,158.1652017209005,120.8778633433157,28.77080162149159,116.75688222324304,79.34385043821878,97.23357308882889,104.31575982977829,54.94112447552913,42.93584663531192,72.94989213097445,90.4691038686957,42.612782026202055,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5
s2,27,1,696.8260567134644,731.6905526604065,268.3405125857279,452.59856133057104,597.6638703630838,598.7301790915261,591.2296799375863,475.91098460710396,561.0235620009493,854.4323083543234,895.6432710549142,481.22147354520615,1.7420651417836608,1.8292263816510164,0.6708512814643197,1.1314964033264276,1.4941596759077098,1.4968254477288154,1.4780741998439657,1.1897774615177599,1.4025589050023732,2.1360807708858087,2.239108177637285,1.2030536838630153,0.0006144121717721125,0.0004557826882960626,0.0003404286139983138,0.00035648409376476257,0.0007819187652737837,0.0004525581186261682,0.0003374755810597638,0.00037089143335501397,0.0006855374831973649,0.001539909577756203,0.0012179373345333063,0.0006265941384891832,1.7440628446304416,1.830708428408367,0.67243405004724,1.132510296542655,1.4978764699161977,1.4980669798679138,1.4787280765435504,1.1911504864085727,1.4057104119875352,2.148728289038732,2.245538632640905,1.206233802169666,216.07435398261052,226.9517768490062,83.08550058400357,140.4333252769699,185.35782683495424,185.60940544179405,183.31038109906788,147.62624411488008,173.9564432842759,264.93576731249505,277.67681097401993,149.22180675719127,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5
s2,27,2,909.8821308433111,725.7303227928979,300.10906289533693,332.60658654752393,783.4442373009001,657.4012941227537,621.2281235920744,450.7077267004881,426.73422882384585,895.1360590993236,843.3906278742234,419.15127151055475,2.274705327108278,1.8143258069822448,0.7502726572383422,0.8315164663688099,1.9586105932522504,1.6435032353068846,1.553070308980186,1.1267693167512203,1.0668355720596145,2.237840147748309,2.1084765696855583,1.047878178776387,0.0010352506880846395,0.0006399965768356909,0.00035439662445068375,0.00012091272807069984,0.0013819493403677402,0.0006912655055425205,0.0005082601949310006,0.00041559548246149767,0.000620430146205774,0.0020878595261571344,0.001611133170134779,0.0007320769334550686,2.278786560465974,1.8162241115117048,0.7518868302240567,0.8316807390857825,1.968350748185087,1.6463621279618725,1.5547012184533824,1.128151555171233,1.0704020188354968,2.261593119375995,2.121219465306437,1.0530362141920566,282.15740232932455,225.10107370721363,92.8298429768063,103.05201174755048,242.9901182076253,203.73588571414535,192.58124864303036,139.84836843881925,132.3365704920123,277.6916018400224,261.5663603449067,129.99964324502218,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
s2,27,3,934.2962548954376,786.2814187727165,334.7392068515137,317.63198010359685,964.7515500035186,785.4883683681084,701.8249642009685,433.6066288034911,538.523438595595,1170.4042762054758,953.7024459617348,525.3455501855399,2.335740637238594,1.9657035469317912,0.8368480171287842,0.794079950258992,2.4118788750087967,1.9637209209202708,1.754562410502421,1.0840165720087278,1.3463085964889876,2.9260106905136896,2.3842561149043373,1.3133638754638497,0.0010848950549614757,0.0006053340742783524,0.0003118616194169772,6.292274545517183e-05,0.0019924707111038022,0.0009279704540323594,0.0005998586222779493,0.0003102064339849203,0.0007834313865312887,0.002678534291443233,0.0016296887179058975,0.000942363625650393,2.340552688238882,1.9673400422003777,0.8379505970975515,0.7941298637963344,2.429735227397505,1.968024925430257,1.7566280635251665,1.084896481592129,1.3506415076888547,2.956027809210866,2.3957458906823854,1.3202654427321223,289.7853576300533,243.84882266227243,103.66396245325193,98.48668292772244,299.11063948747585,243.47472440428646,217.5919513171275,134.54943889966088,166.98472908714544,362.9611030580469,295.66349762091716,162.89476957424534,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
